"country_code","month","day","relative_active_users"
country229,6,6,0.00010712843097791156
country222,6,12,0.000009738948270719232627
country50,2,5,0.00015582317233150772
country166,6,3,0.00021036128264753542
country21,3,5,0.000003895579308287693051
country101,5,28,0.00035449771705418007
country229,6,26,0.00013050190682763772
country32,5,2,0.00594660181410116344
country130,1,23,0.000064277058586746935338
country109,3,27,0.01904353944856438748
country231,6,11,0.000005843368962431539576
country128,4,16,0.000003895579308287693051
country173,4,24,0.00019867454472267235
country73,2,4,0.000042851372391164623559
country143,6,13,0.000003895579308287693051
country34,1,12,0.000001947789654143846525
country101,3,23,0.00042072256529507085
country202,4,1,0.000001947789654143846525
country159,5,1,0.01456167545437939662
country69,4,4,0.000060381479278459242287
country25,1,4,0.000003895579308287693051
country192,4,8,0.000005843368962431539576
country185,1,30,0.00768987355455990608
country200,3,30,0.000007791158616575386102
country164,6,17,0.00361899317739926684
country5,3,8,0.00078495923061997015
country191,6,16,0.000017530106887294618729
country172,3,8,0.000013634527579006925678
country172,6,5,0.000013634527579006925678
country50,2,26,0.00016166654129393926
country173,4,1,0.00018698780679780927
country148,4,30,0.000035060213774589237457
country215,5,24,0.000058433689624315395762
country145,4,28,0.00024347370676798082
country180,3,2,0.00083754955128185401
country69,1,5,0.000056485899970171549236
country20,2,27,0.01938829821734784831
country104,6,18,0.00465911285271208089
country131,5,17,0.000007791158616575386102
country100,1,17,0.00012271074821106233
country73,5,28,0.000037008003428733083982
country217,5,31,0.00608489487954537655
country121,1,30,0.000001947789654143846525
country140,3,28,0.000003895579308287693051
country215,4,30,0.000056485899970171549236
country35,5,13,0.00074016006857466168
country137,3,7,0.00492011666636735632
country43,1,13,0.00776778514072565994
country30,1,28,0.00049473857215253702
country113,2,27,0.00257303013312402126
country217,5,30,0.00612969404159068502
country201,1,20,0.000009738948270719232627
country18,2,26,0.00855274437134563009
country220,2,18,0.000005843368962431539576
country156,6,17,0.000021425686195582311779
country133,3,17,0.000009738948270719232627
country145,4,5,0.00019088338610609696
country64,5,22,0.000075963796511610014490
country46,3,29,0.00025710823434698774
country203,6,8,0.000005843368962431539576
country119,3,19,0.00014803201371493234
country207,5,22,0.01596797958467125382
country66,2,27,0.00697503475148911441
country115,4,11,0.000011686737924863079152
country149,3,10,0.00010712843097791156
country44,4,26,0.00035254992740003622
country225,3,4,0.00020257012403096004
country198,4,15,0.000017530106887294618729
country39,5,4,0.00070704764445421629
country202,4,28,0.000001947789654143846525
country39,1,18,0.00084339292024428555
country16,2,3,0.00373586055664789764
country59,3,9,0.000011686737924863079152
country122,1,16,0.000074016006857466167965
country26,5,8,0.000023373475849726158305
country14,2,12,0.00105764978220010866
country187,4,10,0.000001947789654143846525
country85,3,20,0.00528045775238396793
country70,3,16,0.000003895579308287693051
country42,5,16,0.00036034108601661161
country210,4,11,0.000023373475849726158305
country103,1,31,0.00087066197540229940
country194,1,23,0.00597971423822160883
country97,5,27,0.000023373475849726158305
country179,4,23,0.00010712843097791156
country76,2,1,0.000001947789654143846525
country104,2,23,0.00353913380157936914
country98,1,26,0.00015192759302322003
country100,5,10,0.000097389482707192326270
country63,4,4,0.00014413643440664464
country186,3,30,0.000001947789654143846525
country59,6,3,0.000015582317233150772203
country223,1,21,0.00219126336091182734
country9,4,5,0.00122905527176476716
country217,6,7,0.00662638040339736588
country7,1,9,0.01179386635584099071
country6,5,16,0.00280092152265885130
country168,1,7,0.00239188569528864353
country108,4,12,0.00802099779576435999
country136,4,22,0.00014803201371493234
country3,1,2,0.00307945544320142136
country156,2,18,0.000021425686195582311779
country223,3,3,0.00222632357468641658
country156,1,17,0.000027269055158013851356
country140,1,6,0.000001947789654143846525
country171,5,10,0.000005843368962431539576
country81,5,25,0.000001947789654143846525
country231,6,13,0.000003895579308287693051
country189,3,10,0.000005843368962431539576
country73,6,19,0.000040903582737020777033
country230,1,18,0.000005843368962431539576
country57,5,30,0.00220295009883669042
country170,4,7,0.00030580297570058390
country127,6,6,0.00207634377131734040
country48,4,28,0.000046746951699452316609
country63,2,10,0.00015582317233150772
country208,5,26,0.00036034108601661161
country64,3,2,0.000042851372391164623559
country156,1,2,0.000011686737924863079152
country36,6,21,0.000003895579308287693051
country182,2,1,0.00033501982051274160
country167,3,24,0.000035060213774589237457
country65,2,2,0.000003895579308287693051
country35,2,2,0.00086871418574815555
country98,5,29,0.00013634527579006926
country36,3,22,0.000011686737924863079152
country59,4,28,0.000011686737924863079152
country115,3,18,0.000011686737924863079152
country155,4,3,0.000003895579308287693051
country102,1,9,0.00022789138953483004
country173,1,15,0.00016750991025637080
country196,3,5,0.000007791158616575386102
country48,2,15,0.000035060213774589237457
country23,2,26,0.01228470934868524004
country150,3,6,0.000005843368962431539576
country128,2,1,0.000019477896541438465254
country111,4,3,0.00046357393768623547
country167,3,22,0.000040903582737020777033
country198,4,19,0.000019477896541438465254
country128,5,10,0.000001947789654143846525
country153,2,11,0.00215815093679138195
country107,4,18,0.00163614330948083108
country170,2,27,0.00034281097912931699
country194,3,28,0.00580051759004037495
country147,2,4,0.00016750991025637080
country173,4,3,0.00018114443783537773
country172,4,24,0.000007791158616575386102
country133,5,20,0.000009738948270719232627
country29,5,12,0.000003895579308287693051
country141,6,24,0.02542255056588548485
country91,3,14,0.000033112424120445390932
country49,5,8,0.000077911586165753861016
country9,6,4,0.00153680603711949491
country223,6,9,0.00241331138148422584
country44,2,10,0.00039150572048291315
country151,3,16,0.000021425686195582311779
country166,3,18,0.00026879497227185082
country14,1,2,0.00091156555813932017
country120,1,21,0.01018888768082646117
country122,1,13,0.000066224848240890781863
country137,5,22,0.00447796841487670316
country174,2,20,0.000003895579308287693051
country48,4,8,0.000033112424120445390932
country19,4,11,0.000017530106887294618729
country97,1,9,0.000011686737924863079152
country33,1,12,0.00383909340831752150
country134,4,8,0.000007791158616575386102
country169,2,25,0.00315931481902131906
country150,4,3,0.000005843368962431539576
country40,2,2,0.000003895579308287693051
country110,4,22,0.000068172637895034628389
country155,6,27,0.000003895579308287693051
country48,6,5,0.000027269055158013851356
country89,1,25,0.000009738948270719232627
country90,6,8,0.00026100381365527543
country46,1,20,0.00030969855500887160
country98,5,4,0.00011102401028619925
country16,1,13,0.00377286856007663072
country43,4,5,0.00763533544424387838
country162,4,21,0.000050642531007740009660
country209,2,28,0.02105171058198669325
country55,4,22,0.000015582317233150772203
country37,3,23,0.00023373475849726158
country51,1,18,0.00442732588386896315
country18,3,15,0.00797035526475661998
country19,4,3,0.000023373475849726158305
country199,6,23,0.000005843368962431539576
country128,4,12,0.000005843368962431539576
country169,2,15,0.00329371230515724447
country130,2,27,0.000060381479278459242287
country23,5,15,0.01074985110121988897
country83,6,28,0.00091351334779346402
country20,1,25,0.01842998570750907582
country139,6,6,0.00061355374105531166
country8,2,8,0.000060381479278459242287
country156,3,20,0.000017530106887294618729
country98,4,18,0.00011102401028619925
country231,3,23,0.000023373475849726158305
country54,3,26,0.000021425686195582311779
country114,4,5,0.000003895579308287693051
country204,4,3,0.000013634527579006925678
country142,5,5,0.00098752935465093019
country3,1,12,0.00375728624284347995
country78,2,18,0.00011686737924863079
country130,4,18,0.000050642531007740009660
country222,1,1,0.000023373475849726158305
country26,2,12,0.000015582317233150772203
country41,5,13,0.000001947789654143846525
country138,5,25,0.00010712843097791156
country212,6,13,0.000011686737924863079152
country30,3,5,0.00046357393768623547
country60,3,21,0.00218931557125768349
country17,3,20,0.00012465853786520618
country94,4,28,0.000019477896541438465254
country60,5,11,0.00196142418172285345
country203,4,28,0.000005843368962431539576
country30,6,3,0.00044993941010722855
country95,3,9,0.000019477896541438465254
country86,5,6,0.000040903582737020777033
country214,4,24,0.00552198366949780490
country65,1,5,0.000009738948270719232627
country111,1,21,0.00050447752042325625
country212,1,21,0.000015582317233150772203
country68,6,30,0.000068172637895034628389
country61,4,17,0.01010902830500656347
country201,4,9,0.000007791158616575386102
country68,2,2,0.000068172637895034628389
country52,6,22,0.09664347926965523305
country204,4,15,0.000011686737924863079152
country96,3,31,0.000003895579308287693051
country4,6,4,0.000017530106887294618729
country160,4,9,0.00047720846526524240
country43,3,28,0.00883712166085063169
country71,2,9,0.00731979352027257524
country156,1,19,0.000021425686195582311779
country125,5,31,0.000011686737924863079152
country63,5,30,0.00013439748613592541
country79,4,13,0.00011491958959448694
country90,3,13,0.00036423666532489930
country144,2,25,0.00157381404054822799
country85,5,26,0.00441563914594410007
country125,4,5,0.000011686737924863079152
country106,6,1,0.000060381479278459242287
country87,6,3,0.000013634527579006925678
country47,6,29,0.00014413643440664464
country48,4,6,0.000031164634466301544406
country32,1,23,0.00621734457602715811
country118,3,11,0.000005843368962431539576
country64,3,25,0.000054538110316027702711
country140,5,15,0.000001947789654143846525
country104,3,16,0.00378260750834734995
country89,6,8,0.000001947789654143846525
country140,2,20,0.000001947789654143846525
country189,5,20,0.000011686737924863079152
country120,3,12,0.01260804243127311856
country94,5,28,0.000031164634466301544406
country54,2,2,0.000019477896541438465254
country52,2,13,0.13674652045882288916
country211,2,2,0.00390142267725012459
country120,1,9,0.01141404737328294064
country82,6,24,0.000007791158616575386102
country36,1,14,0.000007791158616575386102
country229,5,17,0.00012855411717349387
country179,6,7,0.00012271074821106233
country116,1,26,0.000011686737924863079152
country16,6,30,0.00358198517397053376
country58,3,20,0.000066224848240890781863
country143,4,17,0.000003895579308287693051
country90,4,8,0.00033112424120445391
country140,1,21,0.000001947789654143846525
country214,2,4,0.00480714486642701322
country215,4,3,0.000050642531007740009660
country85,1,13,0.00462015705962920396
country155,2,16,0.000007791158616575386102
country128,4,10,0.000003895579308287693051
country29,6,8,0.000001947789654143846525
country1,5,8,0.000001947789654143846525
country41,6,1,0.000003895579308287693051
country180,3,7,0.00080054154785312092
country131,4,27,0.000007791158616575386102
country78,4,2,0.00014413643440664464
country97,3,2,0.000011686737924863079152
country3,4,5,0.00301907396392296211
country149,4,6,0.00010907622063205541
country37,6,15,0.00017335327921880234
country20,3,30,0.01609458591219060384
country24,5,29,0.000001947789654143846525
country30,4,27,0.00041877477564092700
country223,1,19,0.00214646419886651887
country211,2,16,0.00382740667039265842
country19,1,10,0.000033112424120445390932
country28,6,23,0.00115893484421558868
country211,6,28,0.00416826985986783156
country98,5,14,0.00011297179994034310
country198,3,19,0.000021425686195582311779
country12,1,29,0.00014024085509835695
country150,1,14,0.000003895579308287693051
country150,1,29,0.000009738948270719232627
country94,5,25,0.000031164634466301544406
country194,1,5,0.00514995584555633021
country45,5,20,0.01078880689430276590
country212,6,16,0.000017530106887294618729
country108,3,30,0.00904748294349816711
country33,1,1,0.00319047945348762061
country183,3,27,0.00026295160330941928
country175,2,15,0.00015777096198565157
country5,1,20,0.00068367416860449013
country199,2,11,0.000005843368962431539576
country201,6,16,0.000009738948270719232627
country101,6,4,0.00039540129979120084
country107,4,15,0.00167120352325542032
country227,5,1,0.00015777096198565157
country211,6,15,0.00403582016338605000
country223,1,27,0.00224580147122785504
country26,3,10,0.000023373475849726158305
country25,6,7,0.000003895579308287693051
country7,5,20,0.01125432862164314522
country171,6,13,0.000001947789654143846525
country36,2,2,0.000005843368962431539576
country177,3,17,0.00253407434004114433
country200,3,31,0.000003895579308287693051
country219,3,13,0.00022594359988068620
